

===============================================
2022-12-19 05:41:59

main_g.py --num-layers 4 --gconv-dropout 0 --between-dropout 0 --tlayer-dropout 0 --scheduler linear --warmup 10 --gconv-dim 256 --tlayer-dim 256 --num-heads 8 --device 1 --batch-size 64

info: None
dataset: NCI109
use_val_loss: True
epochs: 100
scheduler: linear
warmup: 10
patience: 25
batch_size: 64
lr: 0.0001
weight_decay: 0.0001
clustering: True
masked_attention: False
gconv_dim: 256
tlayer_dim: 256
gconv_dropout: 0.0
between_dropout: 0.0
tlayer_dropout: 0.0
num_layers: 4
num_heads: 8
skip_connection: none
seeds: 12344
save_state: False




=============== Run  0 ================

| Epoch   38 | Train e:  96.55, T l:  0.1060 | Val e:  79.85 | Test e:  81.40 
| Epoch   39 | Train e:  96.46, T l:  0.0992 | Val e:  79.37 | Test e:  81.16 
| Epoch   40 | Train e:  94.79, T l:  0.1208 | Val e:  79.85 | Test e:  81.88 
| Epoch   41 | Train e:  95.88, T l:  0.1106 | Val e:  78.40 | Test e:  81.88 
| Epoch   42 | Train e:  97.55, T l:  0.0758 | Val e:  82.04 | Test e:  79.71 
| Epoch   43 | Train e:  95.76, T l:  0.1187 | Val e:  76.94 | Test e:  79.71 
| Epoch   44 | Train e:  96.79, T l:  0.0872 | Val e:  82.28 | Test e:  82.85 
| Epoch   45 | Train e:  97.67, T l:  0.0646 | Val e:  80.34 | Test e:  83.57 
| Epoch   46 | Train e:  94.88, T l:  0.1255 | Val e:  79.85 | Test e:  79.47 
| Epoch   47 | Train e:  97.88, T l:  0.0612 | Val e:  81.31 | Test e:  82.13 
| Epoch   48 | Train e:  98.03, T l:  0.0639 | Val e:  80.34 | Test e:  81.40 
| Epoch   49 | Train e:  97.85, T l:  0.0577 | Val e:  78.16 | Test e:  82.61 
